DELIMITER SEPARATION,web-scraper-order,web-scraper-start-url,user,date,rating,review
60,1650524515-60,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,The P. J.,23-Sep-21,5.9,"Pertama-tama, saya menulis ini atas nama keponakan saya dan suaminya (pengantin baru). Ini adalah hadiah bagi mereka karena ini adalah masa Covid dan tidak ada kesempatan untuk pergi ke suatu tempat atau mengadakan jamuan makan atau perayaan besar, saya pikir menginap di hotel akan menjadi ideal. Foto-foto online tidak adil. Hotel tampak lelah dan tua dan tidak seindah kenyataan! Ya, saya memesan ini melalui aplikasi dan menggunakan RSV saya dan sayangnya, tidak ada paket yang termasuk sarapan atau makan dan vila terjual habis dan jadi saya memesan Deluxe (dengan balkon). Saya menyoroti atau menunjukkan bahwa ini adalah hadiah untuk pernikahan mereka, jadi tolong tawarkan fasilitas khusus. Tak ada jawaban. Saya menulis kepada salah satu Manajer Tugas tentang hal yang sama, tidak ada jawaban. Sarapannya biasa saja dan tidak berkualitas. Kamar mereka 320 tanpa balkon! Seluruh pengalaman tidak menyenangkan. Manajemen tidak berusaha untuk membuat momen khusus untuk pasangan pengantin, ini menyedihkan untuk ' yang disebut ' 5 Star Resort! Itu hanya menginap semalam, tidak ada yang perlu dikagumi! Maaf untuk mengatakan."
61,1650524515-61,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Szeyi G.,16-Sep-21,6.2,"Secara keseluruhan ini bukan pengalaman menginap yang buruk, tetapi suite pasangan yang kami dapatkan agak rusak. Pintu luar tidak bergerak dengan mulus pada engselnya, beberapa kunci perlu diganti atau dirawat. Kami memiliki papan tepat di luar pintu menghadap kolam kami yang benar-benar terlepas dari tanah dan akan terbalik ketika diinjak, jadi kami harus berhati-hati untuk mengitarinya. Meja depan tidak tersedia, tidak ada yang mengangkat telepon. Air panasnya juga kadang cenderung habis. Saya meninggalkan sesuatu setelah check out dan mencoba menelepon resepsionis beberapa kali tetapi tidak ada yang mengangkat.: -(Pasti membutuhkan beberapa peningkatan kualitas hidup! Untuk harga yang kami bayar, saya pikir tempat ini gagal. Bagus untuk gram , tetapi kehidupan yang sebenarnya bukanlah bintang 5."
62,1650524515-62,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Chan W. T.,4-Sep-21,9.1,Saya memiliki pengalaman menginap yang menyenangkan dan luar biasa bersama keluarga saya. Putri berusia 4 tahun benar-benar menyukainya. Dekat dengan pantai Palawan jadi kita bisa jalan-jalan kesana. Ada layanan shuttle bus yang sering membawa Anda ke VivoCity sehingga kami dapat membeli makanan kembali ke hotel. Gelandangan kecil # 1. Istri memotong tangannya di lantai kolam impian. Sepotong kecil ubin menonjol keluar. Kekecewaan kecil # 2. Saya memotong luka yang dalam di kaki saya di kolam langit ketika sepotong ubin batu copot ketika saya keluar dari kolam. Kesalahan saya sebenarnya seperti itu jelas kecelakaan. Staf sangat membantu dalam memberikan pertolongan pertama. Keseluruhan. Pengalaman yang luar biasa. Saya yakin untuk mengunjungi dan memesan lagi.
63,1650524515-63,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Layla,13-Jul-21,8.5,Memiliki tinggal yang menyenangkan. Staf yang ramah dan membantu. Kami memesan 2 vila untuk perayaan ulang tahun. Perhatikan bahwa persediaan di setiap vila memiliki beberapa perbedaan. Sofa bernoda juga. Tapi itu tidak menyurutkan perayaan kami. Pengalaman menginap yang luar biasa secara keseluruhan!
64,1650524515-64,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,shawn s.,30-Apr-21,6,"Kamarnya kotor. Staf hotel tidak ramah. Untuk harga yang mahal, pelayanan pasti bisa lebih baik. Juga, hotel yang diingatkan dua kali bahwa itu adalah ulang tahun teman saya yang telah mereka setujui untuk mengirim kue ke kamar tetapi tidak melakukannya meskipun ada pengingat"
65,1650524515-65,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Mohamed R.,5-Apr-21,6.3,pintu geser ke toilet rusak. pipa shower longgar pada dudukannya. tidak ada pipa semprot untuk WC. Pembenahan kamar hanya dilakukan pada malam hari keesokan harinya meskipun kami telah mengaktifkan permintaan di pagi hari. tidak ada saluran internasional India kecuali saluran lokal yang membosankan 'vasantham'. TV tidak dapat mengakses dari ponsel. Sepertinya TV lama. Saya menilai hotel ini sebagai 2 atas 5. terima kasih. Saya memiliki pikiran ke-2 untuk memesan hotel ini lagi pada ulang tahun saya berikutnya.
66,1650524515-66,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Cheong H. L. J.,30-Mar-21,6.2,"Hotel menunjukkan umurnya. Tidak menghargai uang. Menunggu 1,5 jam untuk kamar tidur ukuran raja. Tapi Sam Moo, manajer di restoran Shutters adalah titik terang!"
67,1650524515-67,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,ailin c.,23-Mar-21,6,Permintaan untuk check-out terlambat dan hanya diberikan 30 menit lebih pada hari selasa? Konyol
68,1650524515-68,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Putri,21-Mar-21,6.1,"ada kotoran kadal di balik tirai. harap Anda membersihkannya agar pelanggan berikutnya check-in, terima kasih."
69,1650524515-69,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Muhammad S. B. S.,15-Mar-21,9.7,Staycation paling mengagumkan yang pernah ada. Staf hotel sangat ramah dan bekerja ekstra untuk memenuhi permintaan saya. Keluarga saya menikmati tinggal dan pasti akan kembali lagi di masa depan.
70,1650524515-70,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Lee S. H.,12-Mar-21,9.7,"Semuanya akan baik, bersih, dan nyaman. Yang paling saya suka adalah kolam renang di puncak gedung di lantai 4, sangat suka pemandangannya."
71,1650524515-71,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,joned l.,18-Feb-21,6.6,Kamar 319 toilet tersedak bahkan setelah tukang ledeng mereka memperbaikinya.
73,1650524515-73,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,joned l.,18-Feb-21,6.4,Toilet di kamar saya tersedak selama 3 hari saya tinggal bahkan setelah teknisi memperbaikinya.
74,1650524515-74,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Anisah A.,8-Feb-21,6.7,"Itu adalah check-in yang lancar, tidak ada penundaan tetapi AC di kamar terus berfluktuasi, panas sepanjang waktu meskipun teknisi memeriksanya. Jacuzzi tidak hangat, secara keseluruhan itu hanya pengalaman menginap yang cukup normal."
76,1650524515-76,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,NURZAHIRMAN B. A. R.,30-Jan-21,9.4,Pelayanan yang sangat menyenangkan dari staf hotel. Mampu menjawab kebutuhan dan pertanyaan saya dengan pengetahuan luar biasa. Tinggal itu luar biasa dan damai. Suka transportasi gratis dan mudah antara hotel dan mal
80,1650524515-80,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Abdul F. B. A. L.,24-Jan-21,5.1,"Kamar tidak terawat dengan baik. Debu dimana-mana. Setibanya sekitar pukul 15.15 menyadari tidak ada remote TV, menghubungi meja depan dan menunggu sampai jam 4 plus masih tidak ada yang mengirim remote TV. Disebut lagi masih sama, melihat seorang pria di sepanjang koridor ruangan dan memberitahunya. Remote TV hanya mengirim ke kamar sekitar jam 5. 20 sore. Kecewa dengan tinggal."
81,1650524515-81,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Min J. K.,12-Jan-21,9.1,"Hotel sudah agak tua. Kami ditingkatkan ke suite beranda dari studio. Dan diberi sarapan gratis karena waktu check-in kami tertunda. Kami menunggu hampir satu jam dan tidak ada kursi sama sekali di lobi. Kami hanya berdiri untuk menunggu. Stafnya baik-baik saja dan layanan buggy disediakan berdasarkan permintaan. Sarapannya luar biasa, suami memesan nasi lemak sementara saya memesan telur Benediktus dan kami berdua sangat menyukainya."
82,1650524515-82,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Wee B. H.,11-Jan-21,6.8,"Tidak memuaskan bukan berarti semuanya buruk. Kami menemukan staf sangat membantu, menyenangkan dan cepat merespon. Kami berterima kasih kepada kasir di check out kami yang mendeteksi bahwa ada entri ganda dari salah satu pengeluaran kami. Kami juga menemukan kamarnya sangat bersih. Yang mengecewakan adalah hotel ini tampak minimalis dalam dekorasinya. Hanya ada satu gerai makanan, namun gerai lain di fasilitas lain berada di dekatnya. Tidak memuaskan, karena bisa saja lebih baik."
83,1650524515-83,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Bobby T.,6-Aug-20,6.9,"kurangnya staf, layanan buruk. membuang waktu 45 menit sambil menunggu untuk check-in. kami meninggalkan salah satu barang kami di kamar dan mereka membutuhkan hampir 3 jam untuk memeriksa dan mereka mengklaim bahwa itu tidak ada di kamar. tidak memeriksa dengan benar."
84,1650524515-84,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Weldy C.,1-Jan-20,8.5,"proses check in sedikit lebih lambat dari jam 3 sore, kamar masih belum siap dan tidak ada yang ditawarkan untuk kami sambil menunggu. Villa itu luas dengan 2 kamar tidur, meskipun kami memesan 1 kamar tidur + ruang tamu. Secara keseluruhan menyenangkan."
85,1650524515-85,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Maulidi A. P.,22-Dec-19,9.2,"Resor yang mengagumkan, begitu dekat dengan stasiun imbiah, kita bisa pergi ke vivo dengan cepat"
86,1650524515-86,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,PUVANAT C.,28-Oct-19,9.7,Hotel ini sangat dekat dengan Universal Studio dan banyak objek wisata di Sentosa. Harga wajar dan para staf sangat ramah dan membantu.
