web-scraper-order,web-scraper-start-url,user,date,rating,review
1650536731-884,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Eliza T.,16-May-21,9.7,Great view and great service!
1650536731-889,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Felix H. S.,14-May-21,9.7,awesome view with awesome crews. especially royston from latitude. cant wait for our next stay there
,,Jez O.,11-Apr-21,6.2,"The room was nice and spacious and we appreciate the free upgrade, however we weren’t very satisfied with the breakfast. My hubby and I opted the same for some items such as fruits yogurt but we were served only 1. We didn’t feedback to the service staffs but we hope the service can be improved. We understand that due to covid, no buffet allowed but we hope there are more options available and we can also have more than 1 serving for some food but was informed beforehand via email that strictly no top up."
,,Jasmine T.,17-Apr-21,9.4,"Thanks for upgrade to Monte Carlo Suite 1!! The huge living and dining room, balcony, bedroom and bathroom was really awesome!! My toddler enjoyed it so much as he had lots of space to run around. This staycation was for relaxation purpose and it totally exceeded expectations. We had a good, awesome break!! Service was good and the pool was great as no booking was required so we could go at anytime of the day. Only issue was the shower. It was cold at night although it was maxed out at 'hot' but was really hot during the day."
,,Poojah S. R.,19-Apr-21,9.7,"Had a wonderful getaway staycation with marina view. It was peaceful stay with variety of restaurants, supermarket and convenient store walking distance. Staffs were friendly and accommodating."
,,WM Lam,28-Apr-21,8.2,"Checking in and out was a breeze. Staff was great service and speedy. I booked the marina family room, checked in and the bed side light was faulty. Technician came and spent like 30mins to solve it. I felt the lightings in the room need to improve. Look at the “children” room, so dark and jus a small standing lamp at the right corner, no air con too. Maybe that is why the fan is there. Lighting for the main room also, really not enough. Very Hurting to the eyes."
,,Tan S. H.,2-May-21,8.5,The hotel offers a great view for those who love the sun and sea!
,,Wong W. S.,3-May-21,9.1,"The room view was very pleasant and the breakfast was sumptuous. Minor feedbacks are: 1. toiletries e.g. shower cap, body lotion, comb were missing and needed to contact the reception for them. 2. The sink was placed a little too far out and tap water was splashed out of the basin, wetting the counter top 3. Bathtub outlet was leaking water out and took a long time to fill the tub"
,,Roy H.,9-May-21,8.8,Toilet flushing system not good.
,,GAN S. P.,9-May-21,8.4,"I had booked a Marina View Room. The room is spacious and neat, bathroom with a big bathtub and nice view. If you would like to try a different lifestyle in Singapore can try over here is a free and peaceful stay with beautiful scenery"
,,Lee C. W.,13-May-21,9.7,A different kind of stay from typical hotels in Singapore. One15 Marina Club doesn't have many rooms and has a boutique hotel vibe. The room is spacious and the bathroom is cool (can watch TV while soaking in the bathtub). We like the balcony facing the cove. Service staffs at the Latitude restaurant were fantastic on both breakfast and dinner service.
